Question,A,B,C,D,Answer
ኣብ ከባቢ ዓለምለኻዊ ምዕባለ ነታ 'ምዕባለ' እትብል ቃል ብዝበለጸ ኽንገልጻ እንኽእል ብኸመይ ኢና?,እታ ምዕባለ እትብል ቃል ነቲ ኻብ ፍርህን ስእነትን ናጻ ዝዀነሉ ዅነታት ደቅሰብ እያ እተመልክት፣ ህይወት ንምቕጻል እኹል ሃብቲ ኣሎ እዚ ህይወት እዚ ኸኣ ሃንደበታዊ ዕንቅፋት ኣብ ዘይህልወሉ ዅነታት ኪህሉ ይኽእል እዩ ።,ሓንቲ ሃገር ከም ዝማዕበላ ገይርካ ክውሰድ እንተድኣ ዀይኑ ኣብ ውሽጢ ዓለምለኻዊ ስርዓት እተወሰነ ቍጠባውን ፖለቲካውን ደረጃ ረኺባ ኽትከውን ኣለዋ ፣ ስለዚ መለክዒ ናይቲ 'ዝማዕበለ' ኵነታት በቲ ኣብዚ ኣገባብ እዚ ዘሎ ርክብ ዝድለ ብቕዓታት ኢዩ ዝግለጽ።,ምዕባለ ነቲ ምስ ኒዮሊቤራል ዓለምለኻዊ ምዕባለ ዚመጽእ ማዕርነት ንምፍታሕ ዚሕግዝ መገዲ እዩ። ኣብዚ ኣሰዃዅዓ እዚ ምዕባለ ክበሃል ከሎ ሓደ ህዝቢ ወይ ማሕበረሰብ ንሃብቲ ብውጽኢታዊ መገዲ ናይ ምጥቃም ከምኡውን ኣብ ምህርቲ ይኹን ዝርጋሐ ስሉጥ ናይ ምዃን ክእለት ዘመልክት ኢዩ እዚ ድማ ኣብ ውሽጢ ሕብረተሰብ ዝያዳ ፍትሓዊ ዝርጋሐ ኣታዊ ከም ዝህሉ ዝገብር ኢዩ።,ምዕባለ ማሕበረሰብ ነቲ ተቐማጦኣ ኵንትራት ዝኣተዉሉ ስነ-ምግባራውን ስነ-ምግባራውን ዋጋ ዘመልክት ኢዩ። እዚ ኸኣ ነቲ ምዕራባውያን liberal ደሞክራስያዊ ስነ-ሓሳብ ከምኡውን ናጻ ቝጠባ ዕዳጋ ምቕባል የመልክት።,C
ካብዚ ዝስዕብ ኣየነይቲ ኢያ ንኤሮሰንትሪዝም ብዝበለጸ እትገልጾ ?,ዩሮሰንትሪዝም ማሕበረሰብ ኣውሮጳ ምስተን ኣብ ኤውሮጳ ዘይኰና ሕብረተሰባት ብምንጽጻር ንነፍሲ ወከፉ ብተዛማዲ ኺነጻጸር ከሎ ኣድልዎ ዘይብሉ ምንጽጻር ዚግበረሉ ኣገባብ መጽናዕቲ እዩ።,ዩሮሰንትሪዝም ንባህላዊ ግምታትን ኣድልዎን ኣውሮጳውያን ኣብ ግምት ብምእታው ገምጋምን ገምጋምን እተን ኣውሮጳውያን ዘይኰና ሕብረተሰባት ዝግምገመሉ ኣገባብ ኢዩ።,ዩሮሰንትሪዝም ንፖለቲካዊ ወይ ቍጠባዊ ስርዓታት ኣውሮጳ ጥራይ ኣብ ግምት ዜእቱ መጽናዕትታት ወይ ምሁራት ዚዓይዎ ዕዮ ይገልጽ እዩ ።,እዚ ዅሉ ኣማራጺታት ።,B
ኣየናይ ካብዚ ዝስዕብ ክልሰ-ሓሳባት ኢዩ ሕብረተሰብ ስርዓትን ርግኣትን ንምዕቃብ ኣድላዪ ንጥፈታት ብኸመይ ክፍጽም ከም ዝኽእል ዘተኵር?,ኣሰራርሓ,ምትሕንፋጽ,ርትዓዊ ምርጫ ዚግበረሉ ኽልሰ-ሓሳብ,ክልሰ-ሓሳብ ግጭት,A
ካብዚ ዚስዕብ ብሕታዊ ሰነድ ኣየናይ እዩ ብዕጹው መገዲ ኺርከብ ዚኽእል ?,መንግስቲ 'ጻዕዳ ወረቐት',ምስጢራዊ መዛግብቲ ሕክምና,መጽሓፍ ሕሳብ ቤት,መዝገብ ኣክስዮን ናይ ሓደ ንግዲ,C
ካብዚ ዝስዕብ ነጥብታት ኣየናይ ኢዩ ነቲ ኣመሪካ ብሓደ ወገን ከም እትድግፍ ዝገብር?,ሕያዎት ተቓወምቲ,ብብዙሕ ወገን ዝግበር ዘይረብሕ ተግባር,ሓይሊ ኣመሪካ,እዚ ዅሉ ኣብ ላዕሊ ዘሎ,D
ቫይረስ ሀርፐስ እንታይ ሕማም እዩ ዘየስዕብ?,መልመስቲ ሕጻናት,ኢንሰፋሊቲስ,ብጾታዊ ርክብ ዝመሓላለፍ ሕማም,መንሽሮ,A
ዕላማ ኽልተ ዓይነ ስዉር ወይ ክልተ ማስኬራ ዘለዎ መጽናዕቲ ነዚ ዝስዕብ ኢዩ -,ንእተታሕዙን ሕክምና ዘይተገብረሎምን ተገዛእቲ መወዳድርቲ ኸም ዚረኽቡ ምግባር,ንመርኣዪ እተፈላለየ ለውጥታት ዜምጽኦ ሳዕቤን ነክዮ,ካብ ተዓዘብትን ርእሰ ነገርኣድልዎን ርሓቕ,ኣድልዎ ተዓዘብትን እተፈላለየ ዓይነት መርኣዪን ኣይትርሓቕ,B
 እቲ ዳኦደጂንግ ዚበሃል ብሉጽ ጽሑፍ በየናይ ኣርእስቲ እንግሊዝኛ እዩ ዚፍለጥ?,ክላሲካዊ ለውጥታት,ብሉጽ መገድን ሓይልን,ብሉጽ ደቂ ኣንስትዮ,ክላሲካዊ ፍልስፍና,B
 ኮምዩኒዳዲስ ደ ባዝ ምስ ኣየናይ ካብዚ ዚስዕብ እዩ ዚተሓሓዝ ?,ኣቡን ኦስካር ሮሜሮ,ተጻዋርነትን ምሕዳስን,ክብሪ ዅሎም ደቅሰብ,እዚ ዅሉ ኣብ ላዕሊ ዘሎ,D
እቲ ዓቃብ ሕጊ ርእሲ እዘን ዚስዕባ ትካላት ኣየኖት እዩ ?,ኮሚተ ፍርዲ ላዕለዋይ ባይቶ,ክፍሊ ፍትሒ,ክፍሊ መንግስቲ,እቲ ዳኛ ንጀነራል ተጣባቒ ሬሳ,B
ማግነታዊ ዓውዲ ብዛዕባ እዚ ሕጂ ዚስከም ዘሎ ገመድ,ዑደት,ረድዮኣዊ መስመራት,ኤዲ ማዕበል,ናይ ጸዓት ዓንኬል,A
እታ 'ቺሊ ኮን ካርን' እትብል ስያመ ንቺሊ ብእንታይ እያ እተመልክት?,ባምቡላ,ስጋ,ጅብና,በርበረ ቺሊ,B
ካብዚ ዝስዕብ እቲ ዋጋ ኣብ ሓደ ዘይስነ - ምግባራዊ ጠለብ ዘለዎ ፍርያት ምስ ተላዕለ ነቲ ዅነታት ብዝበለጸ ዝገልጾ ኣየናይ ኢዩ ?,እቲ ዚድለ መጠን ኣይቅየርን እዩ ።,እቲ ዚድለ መጠን ኪውስኽ እዩ ።,ድምር ኣታዊ ኺንኪ እዩ።,ድምር ኣታዊ ኣይኪቕየርን እዩ ።,A
ዘመናዊ ናይ ኮምፕዩተር ማይክሮሺፕ ብቐዳምነት በየናይ ባእታታት ዝቘመ እዩ?,ሶድዩም,ሲሊኮን,ኣሉሚነም,ብሩር,B
